terrain_metric,terrain_metric_label,omitted_station_id,omitted_station,omitted_sector,full_spearman,leave_one_out_spearman,delta_spearman,full_kendall,leave_one_out_kendall,delta_kendall
conditional_connectivity_pct,conditional_connectivity,portrush-p935-uk,Portrush P935 Uk,Atlantic-Celtic,0.10453349086266013,0.08948252476262782,-0.015050966100032315,0.06923999263356406,0.05816926026525331,-0.01107073236831075
conditional_connectivity_pct,conditional_connectivity,bangor-p662-uk,Bangor P662 Uk,Atlantic-Celtic,0.10453349086266013,0.13581245776037013,0.031278966897709995,0.06923999263356406,0.09076521829411253,0.021525225660548472
conditional_connectivity_pct,conditional_connectivity,stmarys-p231-uk,Stmarys P231 Uk,Atlantic-Celtic,0.10453349086266013,0.1085290059370024,0.0039955150743422735,0.06923999263356406,0.07362047002321122,0.0043804773896471555
conditional_connectivity_pct,conditional_connectivity,bournemouth-p988-uk,Bournemouth P988 Uk,western-English-Channel,0.10453349086266013,0.08608849771897616,-0.018444993143683974,0.06923999263356406,0.05635147088196415,-0.012888521751599914
conditional_connectivity_pct,conditional_connectivity,concarneau,Concarneau France,western-English-Channel,0.10453349086266013,0.11791249246945111,0.01337900160679098,0.06923999263356406,0.07816494348143414,0.00892495084787008
conditional_connectivity_pct,conditional_connectivity,le-crouesty,Le Crouesty France,western-English-Channel,0.10453349086266013,0.09551191398135019,-0.009021576881309945,0.06923999263356406,0.06271373372347622,-0.006526258910087845
conditional_connectivity_pct,conditional_connectivity,morayfirth-p207-uk,Morayfirth P207 Uk,British-North-Sea,0.10453349086266013,0.10677209782028861,0.0022386069576284806,0.06923999263356406,0.06998489125663289,0.0007448986230688265
conditional_connectivity_pct,conditional_connectivity,harwich-p022-uk,Harwich P022 Uk,eastern-Channel-southern-North-Sea,0.10453349086266013,0.10633287079111017,0.0017993799284500428,0.06923999263356406,0.07089378594827747,0.0016537933147134087
conditional_connectivity_pct,conditional_connectivity,portbury-p341-uk,Portbury P341 Uk,western-English-Channel,0.10453349086266013,0.09371507613471107,-0.01081841472794906,0.06923999263356406,0.06089594434018706,-0.008344048293377003
connected_reference_land_pct,connected_lowland_share,esbjerg-130121-denmark,Esbjerg 130121 Denmark,Denmark-Norway,-0.33316791999083856,-0.34292441535637325,-0.00975649536553469,-0.21071115013169445,-0.21935775667118956,-0.008646606539495116
connected_reference_land_pct,connected_lowland_share,denhelder-hel-nl,Denhelder Hel Nl,Dutch-German-Bight,-0.33316791999083856,-0.31474978050921865,0.01841813948161991,-0.21071115013169445,-0.1967435549525102,0.01396759517918425
connected_reference_land_pct,connected_lowland_share,lerwick-p041-uk,Lerwick P041 Uk,British-North-Sea,-0.33316791999083856,-0.3292760794955703,0.0038918404952682506,-0.21071115013169445,-0.20578923563998194,0.0049219144917125035
connected_reference_land_pct,connected_lowland_share,cuxhaven-germany,Cuxhaven Germany,Denmark-Norway,-0.33316791999083856,-0.36048367786734786,-0.027315757876509306,-0.21071115013169445,-0.23021257349615562,-0.019501423364461173
connected_reference_land_pct,connected_lowland_share,delfzijl-del-nl,Delfzijl Del Nl,Dutch-German-Bight,-0.33316791999083856,-0.35270173198180227,-0.019533811990963712,-0.21071115013169445,-0.22478516508367258,-0.014074014951978131
connected_reference_land_pct,connected_lowland_share,portpatrick-p063-uk,Portpatrick P063 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3383350626546413,-0.0051671426638027484,-0.21071115013169445,-0.21302578018995932,-0.002314630058264877
connected_reference_land_pct,connected_lowland_share,newlyn-p001-uk,Newlyn,Atlantic-Celtic,-0.33316791999083856,-0.33430441376007664,-0.0011364937692380783,-0.21071115013169445,-0.20759837177747628,0.0031127783542181653
connected_reference_land_pct,connected_lowland_share,fishguard-p055-uk,Fishguard P055 Uk,British-North-Sea,-0.33316791999083856,-0.35900710351983406,-0.025839183528995502,-0.21071115013169445,-0.22840343735866128,-0.017692287226966835
connected_reference_land_pct,connected_lowland_share,hoekvanholla-hvh-nl,Hoek van Holland,Dutch-German-Bight,-0.33316791999083856,-0.3408093223720968,-0.0076414023812582665,-0.21071115013169445,-0.21754862053369517,-0.006837470402000723
connected_reference_land_pct,connected_lowland_share,milfordhaven-p056-uk,Milfordhaven P056 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3231303376167292,0.010037582374109344,-0.21071115013169445,-0.2030755314337404,0.007635618697954039
connected_reference_land_pct,connected_lowland_share,tregde-006-norway,Tregde 006 Norway,Dutch-German-Bight,-0.33316791999083856,-0.3204565408252854,0.01271137916555315,-0.21071115013169445,-0.1976481230212574,0.013063027110437053
connected_reference_land_pct,connected_lowland_share,lowestoft-p024-uk,Lowestoft P024 Uk,British-North-Sea,-0.33316791999083856,-0.33242876526458626,0.0007391547262523002,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,wick-p035-uk,Wick P035 Uk,British-North-Sea,-0.33316791999083856,-0.33242876526458626,0.0007391547262523002,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,stornoway-p042-uk,Stornoway P042 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3318700614574188,0.001297858533419738,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,le-conquet,Le Conquet France,western-English-Channel,-0.33316791999083856,-0.3285577460292123,0.004610173961626274,-0.21071115013169445,-0.2066938037087291,0.004017346422965334
connected_reference_land_pct,connected_lowland_share,brest,Brest,western-English-Channel,-0.33316791999083856,-0.324966078697422,0.008201841293416556,-0.21071115013169445,-0.20488466757123477,0.005826482560459673
connected_reference_land_pct,connected_lowland_share,port-tudy,Port Tudy France,western-English-Channel,-0.33316791999083856,-0.33274802458296754,0.0004198954078710182,-0.21071115013169445,-0.20940750791497065,0.0013036422167237993
connected_reference_land_pct,connected_lowland_share,cherbourg,Cherbourg France,western-English-Channel,-0.33316791999083856,-0.33606034001117413,-0.002892420020335573,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,saint-nazaire,Saint Nazaire France,western-English-Channel,-0.33316791999083856,-0.3347833027376487,-0.0016153827468101678,-0.21071115013169445,-0.20850293984622345,0.002208210285470996
connected_reference_land_pct,connected_lowland_share,saint-gildas,Saint Gildas France,western-English-Channel,-0.33316791999083856,-0.3355814510336021,-0.0024135310427635392,-0.21071115013169445,-0.21573948439620083,-0.005028334264506384
connected_reference_land_pct,connected_lowland_share,le-havre,Le Havre France,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.3509857131455024,-0.017817793154663863,-0.21071115013169445,-0.2211668928086839,-0.010455742676989455
connected_reference_land_pct,connected_lowland_share,dunkerque,Dunkerque France,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.35800941814989234,-0.024841498159053788,-0.21071115013169445,-0.22930800542740842,-0.018596855295713977
connected_reference_land_pct,connected_lowland_share,roscoff,Roscoff France,western-English-Channel,-0.33316791999083856,-0.32448718971985,0.008680730270988535,-0.21071115013169445,-0.20488466757123477,0.005826482560459673
connected_reference_land_pct,connected_lowland_share,boulogne-sur-mer,Boulogne Sur Mer,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.32803894963684255,0.00512897035399601,-0.21071115013169445,-0.20850293984622345,0.002208210285470996
connected_reference_land_pct,connected_lowland_share,dieppe,Dieppe France,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.3107989464442494,0.022368973546589177,-0.21071115013169445,-0.19583898688376303,0.01487216324793142
connected_reference_land_pct,connected_lowland_share,immingham-p026-uk,Immingham P026 Uk,British-North-Sea,-0.33316791999083856,-0.3233298746907176,0.009838045300120946,-0.21071115013169445,-0.2030755314337404,0.007635618697954039
connected_reference_land_pct,connected_lowland_share,aberdeen-p038-uk,Aberdeen,British-North-Sea,-0.33316791999083856,-0.33342645063452797,-0.00025853064368941414,-0.21071115013169445,-0.20940750791497065,0.0013036422167237993
connected_reference_land_pct,connected_lowland_share,millport-p049-uk,Millport P049 Uk,British-North-Sea,-0.33316791999083856,-0.3314310798946445,0.00173684009619407,-0.21071115013169445,-0.20940750791497065,0.0013036422167237993
connected_reference_land_pct,connected_lowland_share,holyhead-p054-uk,Holyhead P054 Uk,British-North-Sea,-0.33316791999083856,-0.3403703408093224,-0.007202420818483823,-0.21071115013169445,-0.21845318860244237,-0.0077420384707479195
connected_reference_land_pct,connected_lowland_share,sheerness-p015-uk,Sheerness,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.363835900710352,-0.030667980719513432,-0.21071115013169445,-0.23292627770239716,-0.02221512757070271
connected_reference_land_pct,connected_lowland_share,heysham-p050-uk,Heysham P050 Uk,British-North-Sea,-0.33316791999083856,-0.3381355255806529,-0.00496760558981435,-0.21071115013169445,-0.21483491632745366,-0.004123766195759215
connected_reference_land_pct,connected_lowland_share,northshields-p032-uk,Northshields P032 Uk,British-North-Sea,-0.33316791999083856,-0.3503072870939421,-0.017139367103103542,-0.21071115013169445,-0.2211668928086839,-0.010455742676989455
connected_reference_land_pct,connected_lowland_share,whitby-p174-uk,Whitby P174 Uk,British-North-Sea,-0.33316791999083856,-0.3361401548407695,-0.0029722348499309215,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,dover-p012-uk,Dover P012 Uk,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.32093542980285744,0.012232490187981115,-0.21071115013169445,-0.20036182722749887,0.010349322904195574
connected_reference_land_pct,connected_lowland_share,ullapool-p043-uk,Ullapool P043 Uk,Atlantic-Celtic,-0.33316791999083856,-0.343443211748743,-0.010275291757904426,-0.21071115013169445,-0.21573948439620083,-0.005028334264506384
connected_reference_land_pct,connected_lowland_share,newhaven-p011-uk,Newhaven P011 Uk,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.34603719371059144,-0.012869273719752883,-0.21071115013169445,-0.21845318860244237,-0.0077420384707479195
connected_reference_land_pct,connected_lowland_share,calais,Calais France,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.36048367786734786,-0.027315757876509306,-0.21071115013169445,-0.23021257349615562,-0.019501423364461173
connected_reference_land_pct,connected_lowland_share,ilfracombe-p061-uk,Ilfracombe P061 Uk,western-English-Channel,-0.33316791999083856,-0.3081251496528055,0.025042770338033038,-0.21071115013169445,-0.1940298507462687,0.016681299385425757
connected_reference_land_pct,connected_lowland_share,felixstowe-p204-uk,Felixstowe P204 Uk,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.3509058983159071,-0.01773797832506857,-0.21071115013169445,-0.22568973315241975,-0.0149785830207253
connected_reference_land_pct,connected_lowland_share,leith-p034-uk,Leith P034 Uk,British-North-Sea,-0.33316791999083856,-0.33586080293718573,-0.002692882946347175,-0.21071115013169445,-0.21212121212121218,-0.0014100619895177358
connected_reference_land_pct,connected_lowland_share,tobermory-p223-uk,Tobermory P223 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3359406177667811,-0.002772697775942523,-0.21071115013169445,-0.20940750791497065,0.0013036422167237993
connected_reference_land_pct,connected_lowland_share,cromer-p183-uk,Cromer P183 Uk,British-North-Sea,-0.33316791999083856,-0.3321893207758002,0.000978599215038345,-0.21071115013169445,-0.20850293984622345,0.002208210285470996
connected_reference_land_pct,connected_lowland_share,avonmouth-p060-uk,Avonmouth P060 Uk,western-English-Channel,-0.33316791999083856,-0.31806209593742524,0.01510582405341332,-0.21071115013169445,-0.20488466757123477,0.005826482560459673
connected_reference_land_pct,connected_lowland_share,hinkleypoint-p003-uk,Hinkleypoint P003 Uk,western-English-Channel,-0.33316791999083856,-0.3044137600766223,0.02875415991421626,-0.21071115013169445,-0.18950701040253282,0.02120413972916163
connected_reference_land_pct,connected_lowland_share,mumbles-p932-uk,Mumbles P932 Uk,western-English-Channel,-0.33316791999083856,-0.30976135365950996,0.023406566331328593,-0.21071115013169445,-0.19493441881501586,0.01577673131667859
connected_reference_land_pct,connected_lowland_share,devonport-p002-uk,Devonport P002 Uk,western-English-Channel,-0.33316791999083856,-0.3346635804932557,-0.0014956605024171177,-0.21071115013169445,-0.20850293984622345,0.002208210285470996
connected_reference_land_pct,connected_lowland_share,weymouth-p991-uk,Weymouth P991 Uk,western-English-Channel,-0.33316791999083856,-0.32819857929603324,0.004969340694805313,-0.21071115013169445,-0.20488466757123477,0.005826482560459673
connected_reference_land_pct,connected_lowland_share,barmouth-p923-uk,Barmouth P923 Uk,British-North-Sea,-0.33316791999083856,-0.3447202490222684,-0.011552329031429831,-0.21071115013169445,-0.2202623247399367,-0.009551174608242258
connected_reference_land_pct,connected_lowland_share,portsmouth-p008-uk,Portsmouth P008 Uk,western-English-Channel,-0.33316791999083856,-0.3247665416234337,0.008401378367404844,-0.21071115013169445,-0.2039800995024876,0.006731050629206842
connected_reference_land_pct,connected_lowland_share,malin-head-834a-ireland,Malin Head 834a,Atlantic-Celtic,-0.33316791999083856,-0.3340649692712907,-0.0008970492804521446,-0.21071115013169445,-0.21302578018995932,-0.002314630058264877
connected_reference_land_pct,connected_lowland_share,kinlochbervi-p918-uk,Kinlochbervi P918 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3353420065448161,-0.00217408655397755,-0.21071115013169445,-0.20850293984622345,0.002208210285470996
connected_reference_land_pct,connected_lowland_share,porterin-p919-uk,Porterin P919 Uk,British-North-Sea,-0.33316791999083856,-0.3418469151568362,-0.008678995165997627,-0.21071115013169445,-0.21664405246494803,-0.005932902333253581
connected_reference_land_pct,connected_lowland_share,workington-p217-uk,Workington P217 Uk,British-North-Sea,-0.33316791999083856,-0.32352941176470595,0.009638508226132603,-0.21071115013169445,-0.20488466757123477,0.005826482560459673
connected_reference_land_pct,connected_lowland_share,sthelier-p074-uk,Sthelier P074 Uk,western-English-Channel,-0.33316791999083856,-0.30980126107430767,0.02336665891653089,-0.21071115013169445,-0.19493441881501586,0.01577673131667859
connected_reference_land_pct,connected_lowland_share,gladstone-p234-uk,Gladstone P234 Uk,British-North-Sea,-0.33316791999083856,-0.31071913161465403,0.022448788376184525,-0.21071115013169445,-0.19493441881501586,0.01577673131667859
connected_reference_land_pct,connected_lowland_share,llandudno-p007-uk,Llandudno P007 Uk,British-North-Sea,-0.33316791999083856,-0.31722404022667416,0.015943879764164393,-0.21071115013169445,-0.20036182722749887,0.010349322904195574
connected_reference_land_pct,connected_lowland_share,portellen-p202-uk,Portellen P202 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3375768217734855,-0.004408901782646968,-0.21071115013169445,-0.21664405246494803,-0.005932902333253581
connected_reference_land_pct,connected_lowland_share,saint-malo,Saint Malo France,western-English-Channel,-0.33316791999083856,-0.3155479288051721,0.017619991185666484,-0.21071115013169445,-0.20126639529624607,0.009444754835448377
connected_reference_land_pct,connected_lowland_share,newport-p057-uk,Newport P057 Uk,western-English-Channel,-0.33316791999083856,-0.3044137600766223,0.02875415991421626,-0.21071115013169445,-0.18950701040253282,0.02120413972916163
connected_reference_land_pct,connected_lowland_share,portrush-p935-uk,Portrush P935 Uk,Atlantic-Celtic,-0.33316791999083856,-0.339691914757762,-0.006523994766923447,-0.21071115013169445,-0.21754862053369517,-0.006837470402000723
connected_reference_land_pct,connected_lowland_share,bangor-p662-uk,Bangor P662 Uk,Atlantic-Celtic,-0.33316791999083856,-0.33242876526458626,0.0007391547262523002,-0.21071115013169445,-0.21121664405246499,-0.0005054939207705389
connected_reference_land_pct,connected_lowland_share,stmarys-p231-uk,Stmarys P231 Uk,Atlantic-Celtic,-0.33316791999083856,-0.3432835820895523,-0.010115662098713729,-0.21071115013169445,-0.21935775667118956,-0.008646606539495116
connected_reference_land_pct,connected_lowland_share,bournemouth-p988-uk,Bournemouth P988 Uk,western-English-Channel,-0.33316791999083856,-0.34539867507382876,-0.012230755082990208,-0.21071115013169445,-0.22207146087743104,-0.011360310745736596
connected_reference_land_pct,connected_lowland_share,concarneau,Concarneau France,western-English-Channel,-0.33316791999083856,-0.3331870061457419,-1.90861549033694e-05,-0.21071115013169445,-0.20759837177747628,0.0031127783542181653
connected_reference_land_pct,connected_lowland_share,le-crouesty,Le Crouesty France,western-English-Channel,-0.33316791999083856,-0.33522228430042306,-0.0020543643095845,-0.21071115013169445,-0.21483491632745366,-0.004123766195759215
connected_reference_land_pct,connected_lowland_share,morayfirth-p207-uk,Morayfirth P207 Uk,British-North-Sea,-0.33316791999083856,-0.3289967275919866,0.004171192398851942,-0.21071115013169445,-0.20940750791497065,0.0013036422167237993
connected_reference_land_pct,connected_lowland_share,harwich-p022-uk,Harwich P022 Uk,eastern-Channel-southern-North-Sea,-0.33316791999083856,-0.3509058983159071,-0.01773797832506857,-0.21071115013169445,-0.22568973315241975,-0.0149785830207253
connected_reference_land_pct,connected_lowland_share,portbury-p341-uk,Portbury P341 Uk,western-English-Channel,-0.33316791999083856,-0.3172639476414718,0.015903972349366746,-0.21071115013169445,-0.2039800995024876,0.006731050629206842
connected_area_km2,connected_area,esbjerg-130121-denmark,Esbjerg 130121 Denmark,Denmark-Norway,-0.34095507119135776,-0.35094580573070483,-0.009990734539347068,-0.2080772607550483,-0.21754862053369517,-0.009471359778646882
connected_area_km2,connected_area,denhelder-hel-nl,Denhelder Hel Nl,Dutch-German-Bight,-0.34095507119135776,-0.3241280229866709,0.016827048204686834,-0.2080772607550483,-0.19493441881501586,0.01314284194003243
connected_area_km2,connected_area,lerwick-p041-uk,Lerwick P041 Uk,British-North-Sea,-0.34095507119135776,-0.33681858089232986,0.004136490299027906,-0.2080772607550483,-0.2030755314337404,0.0050017293213078795
connected_area_km2,connected_area,cuxhaven-germany,Cuxhaven Germany,Denmark-Norway,-0.34095507119135776,-0.3697421981004071,-0.028787126909049332,-0.2080772607550483,-0.22840343735866128,-0.020326176603612994
connected_area_km2,connected_area,delfzijl-del-nl,Delfzijl Del Nl,Dutch-German-Bight,-0.34095507119135776,-0.36092265943012214,-0.019967588238764378,-0.2080772607550483,-0.22207146087743104,-0.013994200122382755
connected_area_km2,connected_area,portpatrick-p063-uk,Portpatrick P063 Uk,Atlantic-Celtic,-0.34095507119135776,-0.3477532125468913,-0.006798141355533527,-0.2080772607550483,-0.21212121212121218,-0.004043951366163895
connected_area_km2,connected_area,newlyn-p001-uk,Newlyn,Atlantic-Celtic,-0.34095507119135776,-0.34244552637880127,-0.0014904551874435068,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,fishguard-p055-uk,Fishguard P055 Uk,British-North-Sea,-0.34095507119135776,-0.3689440498044537,-0.02798897861309596,-0.2080772607550483,-0.22749886928991409,-0.019421608534865797
connected_area_km2,connected_area,hoekvanholla-hvh-nl,Hoek van Holland,Dutch-German-Bight,-0.34095507119135776,-0.3494692313831911,-0.00851416019183332,-0.2080772607550483,-0.21573948439620083,-0.0076622236411525435
connected_area_km2,connected_area,milfordhaven-p056-uk,Milfordhaven P056 Uk,Atlantic-Celtic,-0.34095507119135776,-0.33438422858967204,0.006570842601685722,-0.2080772607550483,-0.20217096336499327,0.005906297390055021
connected_area_km2,connected_area,tregde-006-norway,Tregde 006 Norway,Dutch-German-Bight,-0.34095507119135776,-0.32859765344401,0.012357417747347776,-0.2080772607550483,-0.19493441881501586,0.01314284194003243
connected_area_km2,connected_area,lowestoft-p024-uk,Lowestoft P024 Uk,British-North-Sea,-0.34095507119135776,-0.34017080373533404,0.0007842674560237239,-0.2080772607550483,-0.20759837177747628,0.0004788889775720062
connected_area_km2,connected_area,wick-p035-uk,Wick P035 Uk,British-North-Sea,-0.34095507119135776,-0.3381355255806529,0.0028195456107048544,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,stornoway-p042-uk,Stornoway P042 Uk,Atlantic-Celtic,-0.34095507119135776,-0.33889376646180863,0.0020613047295491294,-0.2080772607550483,-0.20759837177747628,0.0004788889775720062
connected_area_km2,connected_area,le-conquet,Le Conquet France,western-English-Channel,-0.34095507119135776,-0.3377364514326762,0.00321861975868154,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,brest,Brest,western-English-Channel,-0.34095507119135776,-0.3323090430201932,0.008646028171164555,-0.2080772607550483,-0.20217096336499327,0.005906297390055021
connected_area_km2,connected_area,port-tudy,Port Tudy France,western-English-Channel,-0.34095507119135776,-0.35178386144145585,-0.010828790250098086,-0.2080772607550483,-0.21483491632745366,-0.006757655572405374
connected_area_km2,connected_area,cherbourg,Cherbourg France,western-English-Channel,-0.34095507119135776,-0.3474339532285099,-0.006478882037152134,-0.2080772607550483,-0.21302578018995932,-0.004948519434911036
connected_area_km2,connected_area,saint-nazaire,Saint Nazaire France,western-English-Channel,-0.34095507119135776,-0.3430840450155639,-0.0021289738242061262,-0.2080772607550483,-0.2066938037087291,0.0013834570463191753
connected_area_km2,connected_area,saint-gildas,Saint Gildas France,western-English-Channel,-0.34095507119135776,-0.3422060818900152,-0.001251010698657462,-0.2080772607550483,-0.2103120759837178,-0.002234815228669501
connected_area_km2,connected_area,le-havre,Le Havre France,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.35896719610503636,-0.018012124913678595,-0.2080772607550483,-0.21845318860244237,-0.010375927847394079
connected_area_km2,connected_area,dunkerque,Dunkerque France,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.36567164179104483,-0.02471657059968707,-0.2080772607550483,-0.22659430122116694,-0.018517040466118656
connected_area_km2,connected_area,roscoff,Roscoff France,western-English-Channel,-0.34095507119135776,-0.32548487508979174,0.015470196101566025,-0.2080772607550483,-0.1967435549525102,0.011333705802538091
connected_area_km2,connected_area,boulogne-sur-mer,Boulogne Sur Mer,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.33805571075105756,0.0028993604403002027,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,dieppe,Dieppe France,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.3202969111660947,0.02065816002526305,-0.2080772607550483,-0.19493441881501586,0.01314284194003243
connected_area_km2,connected_area,immingham-p026-uk,Immingham P026 Uk,British-North-Sea,-0.34095507119135776,-0.33238885784978855,0.008566213341569207,-0.2080772607550483,-0.20036182722749887,0.007715433527549415
connected_area_km2,connected_area,aberdeen-p038-uk,Aberdeen,British-North-Sea,-0.34095507119135776,-0.338973581291404,0.001981489899953781,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,millport-p049-uk,Millport P049 Uk,British-North-Sea,-0.34095507119135776,-0.339332748024583,0.0016223231667747418,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,holyhead-p054-uk,Holyhead P054 Uk,British-North-Sea,-0.34095507119135776,-0.3484715460132493,-0.00751647482189155,-0.2080772607550483,-0.21573948439620083,-0.0076622236411525435
connected_area_km2,connected_area,sheerness-p015-uk,Sheerness,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.3722164578178626,-0.03126138662650485,-0.2080772607550483,-0.23021257349615562,-0.022135312741107332
connected_area_km2,connected_area,heysham-p050-uk,Heysham P050 Uk,British-North-Sea,-0.34095507119135776,-0.3339851544416953,0.006969916749662464,-0.2080772607550483,-0.20578923563998194,0.0022880251150663444
connected_area_km2,connected_area,northshields-p032-uk,Northshields P032 Uk,British-North-Sea,-0.34095507119135776,-0.35609386223960415,-0.015138791048246392,-0.2080772607550483,-0.21664405246494803,-0.00856679170989974
connected_area_km2,connected_area,whitby-p174-uk,Whitby P174 Uk,British-North-Sea,-0.34095507119135776,-0.3438821933115173,-0.002927122120159553,-0.2080772607550483,-0.20759837177747628,0.0004788889775720062
connected_area_km2,connected_area,dover-p012-uk,Dover P012 Uk,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.32995450554713074,0.011000565644227023,-0.2080772607550483,-0.20036182722749887,0.007715433527549415
connected_area_km2,connected_area,ullapool-p043-uk,Ullapool P043 Uk,Atlantic-Celtic,-0.34095507119135776,-0.3460771011253892,-0.005122029934031436,-0.2080772607550483,-0.20850293984622345,-0.0004256790911751629
connected_area_km2,connected_area,newhaven-p011-uk,Newhaven P011 Uk,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.3560140474100088,-0.015058976218651043,-0.2080772607550483,-0.21754862053369517,-0.009471359778646882
connected_area_km2,connected_area,calais,Calais France,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.36814590150850035,-0.02719083031714259,-0.2080772607550483,-0.22749886928991409,-0.019421608534865797
connected_area_km2,connected_area,ilfracombe-p061-uk,Ilfracombe P061 Uk,western-English-Channel,-0.34095507119135776,-0.3168249660786975,0.024130105112660283,-0.2080772607550483,-0.19131614654002715,0.016761114215021133
connected_area_km2,connected_area,felixstowe-p204-uk,Felixstowe P204 Uk,eastern-Channel-southern-North-Sea,-0.34095507119135776,-0.3589272886902387,-0.01797221749888095,-0.2080772607550483,-0.2238805970149254,-0.01580333625987712
connected_area_km2,connected_area,leith-p034-uk,Leith P034 Uk,British-North-Sea,-0.34095507119135776,-0.34651608268816353,-0.005561011496805768,-0.2080772607550483,-0.21121664405246499,-0.003139383297416698
connected_area_km2,connected_area,tobermory-p223-uk,Tobermory P223 Uk,Atlantic-Celtic,-0.34095507119135776,-0.344041822970708,-0.0030867517793502497,-0.2080772607550483,-0.20850293984622345,-0.0004256790911751629
connected_area_km2,connected_area,cromer-p183-uk,Cromer P183 Uk,British-North-Sea,-0.34095507119135776,-0.3392928406097853,0.0016622305815724436,-0.2080772607550483,-0.20488466757123477,0.0031925931838135135
connected_area_km2,connected_area,avonmouth-p060-uk,Avonmouth P060 Uk,western-English-Channel,-0.34095507119135776,-0.3273206161704845,0.013634455020873237,-0.2080772607550483,-0.20217096336499327,0.005906297390055021
connected_area_km2,connected_area,hinkleypoint-p003-uk,Hinkleypoint P003 Uk,western-English-Channel,-0.34095507119135776,-0.3127145023545375,0.028240568836820246,-0.2080772607550483,-0.1867933061962913,0.02128395455875698
connected_area_km2,connected_area,mumbles-p932-uk,Mumbles P932 Uk,western-English-Channel,-0.34095507119135776,-0.31518876207199303,0.025766309119364728,-0.2080772607550483,-0.19041157847128,0.017665682283768275
connected_area_km2,connected_area,devonport-p002-uk,Devonport P002 Uk,western-English-Channel,-0.34095507119135776,-0.3412083965200735,-0.00025332532871574776,-0.2080772607550483,-0.2066938037087291,0.0013834570463191753
connected_area_km2,connected_area,weymouth-p991-uk,Weymouth P991 Uk,western-English-Channel,-0.34095507119135776,-0.33637959932955547,0.004575471861802294,-0.2080772607550483,-0.20217096336499327,0.005906297390055021
connected_area_km2,connected_area,barmouth-p923-uk,Barmouth P923 Uk,British-North-Sea,-0.34095507119135776,-0.35274163939659997,-0.01178656820524221,-0.2080772607550483,-0.21845318860244237,-0.010375927847394079
connected_area_km2,connected_area,portsmouth-p008-uk,Portsmouth P008 Uk,western-English-Channel,-0.34095507119135776,-0.3318301540426212,0.009124917148736589,-0.2080772607550483,-0.20036182722749887,0.007715433527549415
connected_area_km2,connected_area,malin-head-834a-ireland,Malin Head 834a,Atlantic-Celtic,-0.34095507119135776,-0.3451592305850428,-0.004204159393685014,-0.2080772607550483,-0.21302578018995932,-0.004948519434911036
connected_area_km2,connected_area,kinlochbervi-p918-uk,Kinlochbervi P918 Uk,Atlantic-Celtic,-0.34095507119135776,-0.3406896001277037,0.0002654710636540436,-0.2080772607550483,-0.2066938037087291,0.0013834570463191753
connected_area_km2,connected_area,porterin-p919-uk,Porterin P919 Uk,British-North-Sea,-0.34095507119135776,-0.3474339532285099,-0.006478882037152134,-0.2080772607550483,-0.21302578018995932,-0.004948519434911036
connected_area_km2,connected_area,workington-p217-uk,Workington P217 Uk,British-North-Sea,-0.34095507119135776,-0.3297150610583447,0.011240010133013068,-0.2080772607550483,-0.20126639529624607,0.006810865458802218
