station_id,station,tg,lat,lon,num_year,corrn,rmse,gssr_archive,archive_available,passes_years_ge25,passes_corr_ge045,passes_corr_ge055,passes_corr_ge065,selected_base_30,selection_reason,match_dist_km,coast_rp_rp10_m,deltadtm_tile_available,deltadtm_tiles,window_width_km,bbox_west,bbox_south,bbox_east,bbox_north,terrain_source,terrain_tiles,raster_crs,raster_resolution,raster_nodata,window_area_km2,valid_area_km2,coastal_lowland_area_km2,coastal_lowland_cells,valid_cells,nodata_cells,capped_30m_cells,capped_30m_area_km2,boundary_nodata_seed_proxy,official_mask_classes_used,connected_0m_lowland_pct,all_below_0m_lowland_pct,unconnected_0m_lowland_pct,connected_0m_area_km2,all_below_0m_area_km2,unconnected_0m_area_km2,connected_0m_window_pct,seed_proxy_0m_cells,boundary_nodata_reachable_0m_cells,connected_0.5m_lowland_pct,all_below_0.5m_lowland_pct,unconnected_0.5m_lowland_pct,connected_0.5m_area_km2,all_below_0.5m_area_km2,unconnected_0.5m_area_km2,connected_0.5m_window_pct,seed_proxy_0.5m_cells,boundary_nodata_reachable_0.5m_cells,connected_1m_lowland_pct,all_below_1m_lowland_pct,unconnected_1m_lowland_pct,connected_1m_area_km2,all_below_1m_area_km2,unconnected_1m_area_km2,connected_1m_window_pct,seed_proxy_1m_cells,boundary_nodata_reachable_1m_cells,connected_1.5m_lowland_pct,all_below_1.5m_lowland_pct,unconnected_1.5m_lowland_pct,connected_1.5m_area_km2,all_below_1.5m_area_km2,unconnected_1.5m_area_km2,connected_1.5m_window_pct,seed_proxy_1.5m_cells,boundary_nodata_reachable_1.5m_cells,connected_2m_lowland_pct,all_below_2m_lowland_pct,unconnected_2m_lowland_pct,connected_2m_area_km2,all_below_2m_area_km2,unconnected_2m_area_km2,connected_2m_window_pct,seed_proxy_2m_cells,boundary_nodata_reachable_2m_cells,connected_2.5m_lowland_pct,all_below_2.5m_lowland_pct,unconnected_2.5m_lowland_pct,connected_2.5m_area_km2,all_below_2.5m_area_km2,unconnected_2.5m_area_km2,connected_2.5m_window_pct,seed_proxy_2.5m_cells,boundary_nodata_reachable_2.5m_cells,connected_3m_lowland_pct,all_below_3m_lowland_pct,unconnected_3m_lowland_pct,connected_3m_area_km2,all_below_3m_area_km2,unconnected_3m_area_km2,connected_3m_window_pct,seed_proxy_3m_cells,boundary_nodata_reachable_3m_cells,connected_2m_shift_m1p0_lowland_pct,connected_2m_shift_m1p0_area_km2,connected_2m_shift_m0p5_lowland_pct,connected_2m_shift_m0p5_area_km2,connected_2m_shift_0p5_lowland_pct,connected_2m_shift_0p5_area_km2,connected_2m_shift_1p0_lowland_pct,connected_2m_shift_1p0_area_km2,advanced_terrain_status
tregde-006-norway,Tregde 006 Norway,tregde-006-norway-statkart.csv,58.0,7.5666,37,0.7698606638312042,0.0878059183460786,tregde_006_norway.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.0353554993422451,0.9990000128746032,True,DeltaDTM_v1_1_N58E007.tif;DeltaDTM_v1_1_N57E007.tif,10.0,7.48184075122171,57.954781413352144,7.651359248778291,58.045218586647856,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N58E007.tif;DeltaDTM_v1_1_N57E007.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,100.92335122578145,48.30204133069365,18.994295293962946,37419,95131,103729,39899,20.262808308599947,True,False,4.001940015885922,4.135558040961701,0.13361802507577972,0.7601403041046396,0.7855201063534947,0.025379802248855055,0.7531857542107236,1165,103723,7.216235809288957,7.336490954095747,0.12025514480678968,1.3706731387250413,1.3935147560358256,0.02284161731078438,1.3581328028422572,1165,103723,10.235780046122287,10.626006646425656,0.3902266003033695,1.9442142876010038,2.0183350803782183,0.0741207927772145,1.9264266039397464,1165,103723,13.108378863349424,13.768604424128988,0.660225560779565,2.4898441895560133,2.6152493821767067,0.12540519262069338,2.4670645190782845,1165,103723,15.914210004789155,16.78288823131084,0.8686782265216817,3.022792042011047,3.1877913495109356,0.16499930749988856,2.995136413225701,1165,103723,19.23565007656929,20.20602503396202,0.9703749573927296,3.6536761772569806,3.8379920621228227,0.18431588486584216,3.6202485677305054,1165,103723,22.570504980882276,23.754698400672897,1.184193419790617,4.287108365407395,4.512037560414103,0.22492919500670805,4.24788546291577,1165,103723,22.570504980882276,4.287108365407395,19.23565007656929,3.6536761772569806,13.108378863349424,2.4898441895560133,10.235780046122287,1.9442142876010038,ok
lowestoft-p024-uk,Lowestoft P024 Uk,lowestoft-p024-uk-bodc.csv,52.473,1.7508,37,0.7316476153949388,0.1494916068942721,lowestoft_p024_uk.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.558679556824671,2.378999948501587,True,DeltaDTM_v1_1_N52E001.tif,10.0,1.6770634021994415,52.42778141335214,1.8245365978005583,52.518218586647855,DeltaDTM:DeltaDTM_v1_1_N52E001.tif,DeltaDTM_v1_1_N52E001.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,101.04333626238653,47.48960432035274,33.18589133446808,37900,54235,61169,95,0.08320868707131159,True,False,11.200419767054127,11.308604041857835,0.10818427480370851,3.7169591328988654,3.7528610487762064,0.03590191587734104,3.6785791823488183,732,61053,12.361419480975973,12.530273800831019,0.1688543198550446,4.102247236354455,4.158283047455106,0.05603581110065026,4.059888942801585,732,61053,13.786170761109013,14.01306673416607,0.22689597305705778,4.575063647965848,4.650361099026847,0.07529745106099917,4.527823226348594,732,61053,15.295265683171563,15.656779165953626,0.3615134827820652,5.075870248935502,5.195841720491009,0.11997147155550714,5.0234586828711025,732,61053,16.68044066125812,17.305763913412953,0.6253232521548282,5.535552911955549,5.7430720069048125,0.20751909494926313,5.478394832075793,732,61053,18.42711264920812,19.355848934732222,0.9287362855241024,6.115201579846229,6.4234109943440325,0.3082094144978038,6.0520582613844445,732,61053,20.4586877481014,21.90985953753627,1.4511717894348692,6.789397884543066,7.270982177661377,0.48158429311831163,6.719293063436213,732,61053,20.4586877481014,6.789397884543066,18.42711264920812,6.115201579846229,15.295265683171563,5.075870248935502,13.786170761109013,4.575063647965848,ok
wick-p035-uk,Wick P035 Uk,wick-p035-uk-bodc.csv,58.441,-3.0863,36,0.8354551299984059,0.0894370601430803,wick_p035_uk.7z,True,True,True,True,True,True,included in baseline 30-station subset,2.044426816988848,2.559999942779541,True,DeltaDTM_v1_1_N58W004.tif,10.0,-3.1721188643738207,58.39578141335215,-3.0004811356261794,58.48621858664786,DeltaDTM:DeltaDTM_v1_1_N58W004.tif,DeltaDTM_v1_1_N58W004.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,101.0030561579806,55.913354520845374,9.634375700095624,12808,74349,59963,39397,29.619713794575617,True,False,0.8198614231610156,0.8432825832914972,0.023421160130481507,0.07898852972748305,0.08124501228777464,0.002256482560291595,0.07820409869968266,868,58754,3.0844032965283525,3.115629473763935,0.031226177235582183,0.297163001693676,0.3001714489253297,0.0030084472316537214,0.2942118912014685,868,58754,5.091010784144941,5.176886459289556,0.08587567514461454,0.4904871058769079,0.4987606910553337,0.008273585178425802,0.4856161036451498,868,58754,6.85532646396974,7.0270885523162026,0.17176208834646225,0.6604679070069253,0.6770161119085536,0.01654820490162834,0.6539088341781225,868,58754,9.0256927979559,9.174050819937943,0.1483580219820421,0.8695691536915442,0.8838625229105246,0.01429336921898039,0.860933507132137,868,58754,10.790150116947745,11.328919994428402,0.5387698774806556,1.0395636008710532,1.0914707150264844,0.051907114155431255,1.0292397481963853,868,58754,12.851365016088183,14.09278692596579,1.241421909877608,1.23814878824059,1.3577520390615012,0.11960325082091128,1.2258527962797288,868,58754,12.851365016088183,1.23814878824059,10.790150116947745,1.0395636008710532,6.85532646396974,0.6604679070069253,5.091010784144941,0.4904871058769079,ok
stornoway-p042-uk,Stornoway P042 Uk,stornoway-p042-uk-bodc.csv,58.208,-6.3882,36,0.8306759707875331,0.0925229406902,stornoway_p042_uk.7z,True,True,True,True,True,True,included in baseline 30-station subset,1.96547346956443,2.9800000190734863,True,DeltaDTM_v1_1_N58W007.tif,10.0,-6.473455113568483,58.16278141335214,-6.302944886431518,58.253218586647854,DeltaDTM:DeltaDTM_v1_1_N58W007.tif,DeltaDTM_v1_1_N58W007.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,101.00485875401239,70.64973025649357,14.644671424629149,19328,93251,40083,62479,47.33277369100467,True,False,0.02069806426008239,0.07241615234024038,0.05171808808015799,0.003031163502147664,0.010605107568587095,0.007573944066439431,0.003001007614425531,622,37809,0.1914852971531109,0.3622115844373105,0.17072628728419958,0.028042392594547848,0.05304469640278729,0.025002303808239444,0.02776340954333929,622,37809,1.210930750186878,1.8680280964893097,0.6570973463024317,0.1773368295446651,0.27356657685061375,0.09622974730594866,0.1755725731734865,622,37809,4.921354882417166,5.392117149747357,0.47076226733019044,0.7207162521699381,0.7896578394115787,0.06894158724164068,0.7135461215040884,622,37809,9.252627158613096,10.918367135837203,1.6657399772241066,1.355016845524888,1.598958991978051,0.2439421464531628,1.341536300570353,622,37809,16.382037830923046,16.682067047578947,0.3000292166559014,2.399095612997124,2.4430339059542696,0.043938292957145464,2.3752279272424808,622,37809,20.904010899577592,21.26098536666719,0.3569744670895991,3.061323710811802,3.113601448586895,0.0522777377750927,3.030867770695429,622,37809,20.904010899577592,3.061323710811802,16.382037830923046,2.399095612997124,4.921354882417166,0.7207162521699381,1.210930750186878,0.1773368295446651,ok
le-conquet,Le Conquet France,le_conquet-france-refmar.csv,48.359,-4.7807,36,0.8081322021549198,0.0756774770825607,le_conquet_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.3743241107784543,4.026999950408936,True,DeltaDTM_v1_1_N48W005.tif,10.0,-4.848296966900777,48.313781413352146,-4.713103033099224,48.40421858664786,DeltaDTM:DeltaDTM_v1_1_N48W005.tif,DeltaDTM_v1_1_N48W005.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96522389725165,35.96476918742302,2.0503303381658853,3224,56544,102218,43077,27.400314412327372,True,False,0.031030247536563915,0.031030247536563915,0.0,0.0006362225792501422,0.0006362225792501422,0.0,0.0006301403143498211,1127,102178,0.15504669796910914,0.15504669796910914,0.0,0.0031789694867850743,0.0031789694867850743,0.0,0.0031485786532006177,1127,102178,0.9613340013463102,0.9923479860207569,0.031013984674446722,0.01971052268070744,0.02034641181756174,0.0006358891368542993,0.019522090795109873,1127,102178,2.418919027234144,2.667031751820974,0.2481127245868302,0.049595830671048766,0.05468296113610251,0.005087130465053748,0.04912169631943816,1127,102178,5.3341838102301145,5.923491705946621,0.5893078957165068,0.10936838895468101,0.12145114752576353,0.012082758571082514,0.10832283110269823,1127,102178,8.590822900328542,9.61437859455859,1.0235556942300468,0.17614024822353852,0.1971265211503616,0.02098627292682309,0.17445635380632596,1127,102178,11.971469775210128,12.932901266791951,0.9614314915818231,0.2454546767254926,0.2651671982780755,0.019712521552582907,0.24310813887292737,1127,102178,11.971469775210128,0.2454546767254926,8.590822900328542,0.17614024822353852,2.418919027234144,0.049595830671048766,0.9613340013463102,0.01971052268070744,ok
brest,Brest,brest-france-refmar.csv,48.383,-4.5,36,0.7945705928488479,0.0844671756038051,brest_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.8326028065721115,4.313000202178955,True,DeltaDTM_v1_1_N48W005.tif,10.0,-4.567628833814007,48.33778141335215,-4.432371166185993,48.42821858664786,DeltaDTM:DeltaDTM_v1_1_N48W005.tif,DeltaDTM_v1_1_N48W005.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.9652238972246,62.86343776959787,5.2759481714877134,8296,98820,59942,83740,53.27234757023731,True,False,0.482224112710273,1.8689610771430716,1.3867369644327987,0.025441894257010496,0.09860541777534695,0.07316352351833647,0.025198670665959728,523,59457,1.1089217534666929,2.41129391946592,1.3023721659992267,0.05850613697525547,0.1272186174532566,0.06871248047800113,0.05794682041690963,523,59457,1.8922323803706895,3.4236518370841242,1.5314194567134352,0.09983319967246583,0.18063009649674538,0.08079689682427955,0.09887879788598192,523,59457,2.567134233241891,4.195012332057514,1.6278780988156227,0.13544067163836068,0.22132667642687248,0.0858860047885118,0.13414586370474416,523,59457,3.7120104688863003,5.484548004673547,1.7725375357872468,0.19584374845863928,0.2893619101669399,0.09351816170830063,0.19397148929020772,523,59457,5.447603714025851,7.159906433847362,1.7123027198215124,0.2874127485400436,0.3777529525768011,0.09034020403675747,0.28466509303501303,523,59457,7.484522421656607,9.05218362230333,1.567661200646723,0.3948795238499797,0.4775885163006228,0.08270899245064312,0.3911044898508212,523,59457,7.484522421656607,0.3948795238499797,5.447603714025851,0.2874127485400436,2.567134233241891,0.13544067163836068,1.8922323803706895,0.09983319967246583,ok
port-tudy,Port Tudy France,port-tudy-france-refmar.csv,47.644,-3.4459,36,0.7897587784996325,0.0781423656398319,port_tudy_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.3071588803705932,3.0,True,DeltaDTM_v1_1_N47W004.tif,10.0,-3.512566497008127,47.59878141335214,-3.3792335029918728,47.689218586647854,DeltaDTM:DeltaDTM_v1_1_N47W004.tif,DeltaDTM_v1_1_N47W004.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96825363749296,15.472903948669812,1.5385545034117687,2385,23983,132497,15457,9.972507626527076,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584,132470,1.3416838214283766,1.3416838214283766,0.0,0.020642536856133403,0.020642536856133403,0.0,0.020444581452548887,1584,132470,6.28886740632399,6.28886740632399,0.0,0.09675765269359264,0.09675765269359264,0.0,0.09582977738822969,1584,132470,9.81074818978745,9.852689732099781,0.04194154231232998,0.1509437080923634,0.1515890015804101,0.0006452934880467054,0.1494962056433081,1584,132470,12.536002655739718,12.536002655739718,0.0,0.19287323340770235,0.19287323340770235,0.0,0.19102364006430822,1584,132470,15.470955452831134,15.512889399244656,0.0419339464135222,0.238029081840362,0.23867425846136553,0.0006451766210035237,0.23574645818373716,1584,132470,18.280400229354257,18.364267675328115,0.08386744597385698,0.28125392097042523,0.28254426733735244,0.0012903463669272086,0.2785567847694119,1584,132470,18.280400229354257,0.28125392097042523,15.470955452831134,0.238029081840362,9.81074818978745,0.1509437080923634,6.28886740632399,0.09675765269359264,ok
cherbourg,Cherbourg France,cherbourg-france-refmar.csv,49.651,-1.6355,36,0.7851281122153891,0.0887429304882357,cherbourg_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.1799794683868606,3.674000024795532,True,DeltaDTM_v1_1_N49W002.tif,10.0,-1.704873895468634,49.60578141335215,-1.566126104531366,49.69621858664786,DeltaDTM:DeltaDTM_v1_1_N49W002.tif,DeltaDTM_v1_1_N49W002.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96022821568772,57.891258243314205,14.219148636965285,22912,93314,69360,62095,38.51802730794966,True,False,0.973687105290763,0.9911456261632524,0.01745852087248947,0.13845001676025825,0.14093246979293314,0.002482453032674886,0.13713322484224058,730,69347,2.1219674785690805,2.204893431073198,0.08292595250411747,0.30172570980580204,0.31351707425098174,0.011791364445179697,0.29885601007280443,730,69347,3.898810044772921,4.038472371277007,0.13966232650408592,0.5543775953391944,0.5742363891346541,0.01985879379545974,0.5491049348213065,730,69347,4.758807939751093,4.99012425538575,0.23131631563465577,0.6766619743009133,0.7095531850425568,0.03289121074164347,0.6702262725231936,730,69347,5.644943492313789,5.994096338436317,0.3491528461225285,0.8026629056447967,0.8523094678051537,0.04964656216035701,0.79502881464374,730,69347,6.60961047820937,7.290444599644079,0.6808341214347087,0.9398303382210224,1.0366391539190003,0.09680881569797795,0.9308916539027658,730,69347,8.333755135194501,9.782707874601908,1.448952739407406,1.1849890297140333,1.3910177734097526,0.20602874369571933,1.1737186520443141,730,69347,8.333755135194501,1.1849890297140333,6.60961047820937,0.9398303382210224,4.758807939751093,0.6766619743009133,3.898810044772921,0.5543775953391944,ok
saint-nazaire,Saint Nazaire France,saint-nazaire-france-refmar.csv,47.267,-2.2016,36,0.7764365796164387,0.1059791935061963,saint_nazaire_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.5134189518354477,3.275000095367432,True,DeltaDTM_v1_1_N47W003.tif,10.0,-2.2677902368417038,47.22178141335215,-2.1354097631582962,47.31221858664786,DeltaDTM:DeltaDTM_v1_1_N47W003.tif,DeltaDTM_v1_1_N47W003.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96957937613404,56.84275131670145,44.43669275558129,68419,87526,67976,2607,1.6924082827673035,True,False,0.002924011416131648,0.5615334198747594,0.5586094084586277,0.001299333969124542,0.24952688050965507,0.24822754654053053,0.0012868568703096558,507,66996,0.02923342530886601,2.2329049213385543,2.2036714960296884,0.01299036738643313,0.9922290994194676,0.9792387320330345,0.012865624940400253,507,66996,0.2236041384371727,5.075373315502222,4.85176917706505,0.09936228398609108,2.255328046408482,2.1559657624223907,0.09840813896623712,507,66996,0.4793440888748985,8.850634504386441,8.371290415511544,0.21300466001537918,3.9329292616336677,3.7199246016182888,0.21095924270605274,507,66996,9.549485485771292,13.608563089587873,4.059077603816582,4.243475525051019,6.0471953685696045,1.8037198435185857,4.202726753216563,507,66996,11.954674019214423,19.05946042042289,7.104786401208469,5.312261763849613,8.469393867894942,3.1571321040453286,5.261249771141724,507,66996,18.409489161843453,26.08899819598782,7.679509034144368,8.180568136720412,11.593087971360253,3.4125198346398413,8.102012692601189,507,66996,18.409489161843453,8.180568136720412,11.954674019214423,5.312261763849613,0.4793440888748985,0.21300466001537918,0.2236041384371727,0.09936228398609108,ok
saint-gildas,Saint Gildas France,saint-gildas-france-refmar.csv,47.14,-2.2464,36,0.772756505103827,0.0949980745104724,saint_gildas_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.6955371206450615,3.243000030517578,True,DeltaDTM_v1_1_N47W003.tif,10.0,-2.3124319688338177,47.094781413352145,-2.180368031166182,47.185218586647856,DeltaDTM:DeltaDTM_v1_1_N47W003.tif,DeltaDTM_v1_1_N47W003.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.97047252497376,14.887062118094207,6.340013431498242,9722,22831,132019,2653,1.7295905792022497,True,False,0.4937686127541883,0.5554835267359775,0.06171491398178913,0.03130499636913808,0.0352177302048211,0.003912733835683017,0.031004109999975677,1471,132019,4.227569278638281,4.24814079097133,0.02057151233304839,0.2680284600915604,0.269332696736538,0.0013042366449775855,0.26545231827578797,1471,132019,8.053827487578745,8.053827487578745,0.0,0.5106137444621899,0.5106137444621899,0.0,0.5057060066108893,1471,132019,9.49375501954786,9.49375501954786,0.0,0.6019053433928729,0.6019053433928729,0.0,0.5961201610143989,1471,132019,10.367973366425735,10.439980576314671,0.07200720988893455,0.6573309040055522,0.6618961707841577,0.004565266778605581,0.6510130016901423,1471,132019,11.06736882003672,11.25253024764579,0.1851614276090713,0.7016726697037765,0.7134119290841455,0.011739259380369016,0.6949285787785402,1471,132019,11.766783006201452,12.157677320189606,0.3908943139881534,0.7460156230484247,0.7707983750582366,0.024782752009811837,0.738845332098359,1471,132019,11.766783006201452,0.7460156230484247,11.06736882003672,0.7016726697037765,9.49375501954786,0.6019053433928729,8.053827487578745,0.5106137444621899,ok
le-havre,Le Havre France,le_havre-france-refmar.csv,49.482,0.106,36,0.7548941401492459,0.1129010031885105,le_havre_.7z,True,True,True,True,True,True,included in baseline 30-station subset,1.1125158833977298,4.64300012588501,True,DeltaDTM_v1_1_N49E000.tif,10.0,0.036865839508569906,49.43678141335214,0.1751341604914301,49.527218586647855,DeltaDTM:DeltaDTM_v1_1_N49E000.tif,DeltaDTM_v1_1_N49E000.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96063530849823,42.46824113254294,19.67340077793001,31635,68266,94082,33666,20.94996183864563,True,False,1.2231858778302103,1.283249440807314,0.06006356297710388,0.2406422600045786,0.25245880547056865,0.011816545465990036,0.2383525611435241,1026,93660,3.359602866029115,3.4797318604204404,0.12012899439132547,0.6609481363807308,0.6845815948978333,0.023633458517102524,0.6546592484893925,1026,93660,5.009298985787819,5.262190771165858,0.2528917853780382,0.9854994656388208,1.035251880110705,0.049752414471884054,0.9761224883614295,1026,93660,6.257693174492242,6.602265689033175,0.344572514540933,1.2311010576710297,1.2988901894272586,0.06778913175622892,1.2193871937406515,1026,93660,7.199543038618038,7.755929281988883,0.556386243370844,1.416394956166887,1.525855051698502,0.10946009553161518,1.4029180302193125,1026,93660,8.229938237829897,9.301641865787253,1.071703627957356,1.6191087333043863,1.829949283184053,0.2108405498796666,1.6037029960805922,1026,93660,9.468912193368102,11.884264571516082,2.415352378147981,1.8628570451115896,2.3380389986639054,0.47518195355231585,1.8451320551018622,1026,93660,9.468912193368102,1.8628570451115896,8.229938237829897,1.6191087333043863,6.257693174492242,1.2311010576710297,5.009298985787819,0.9854994656388208,ok
dunkerque,Dunkerque France,dunkerque-france-refmar.csv,51.048,2.3667,36,0.7337241350119956,0.1525678243767126,dunkerque_.7z,True,True,True,True,True,True,included in baseline 30-station subset,1.0018618201129972,4.547999858856201,True,DeltaDTM_v1_1_N51E002.tif,10.0,2.295254532050986,51.002781413352146,2.4381454679490138,51.09321858664786,DeltaDTM:DeltaDTM_v1_1_N51E002.tif,DeltaDTM_v1_1_N51E002.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,101.0525168608858,52.798605194773444,52.75432800277848,58401,58450,53368,11,0.009939780343829134,True,False,0.07708147389242145,0.5958076712447855,0.5187261973523641,0.04066381356658407,0.3143143331541902,0.27365051958760617,0.040240277857269025,645,53301,0.1387434821722001,1.8900623203955698,1.7513188382233695,0.07319319166759893,0.9970896759584047,0.9238964842908057,0.07243084481345527,645,53301,0.5102604900923243,7.06852530549469,6.5582648154023655,0.26918449261188976,3.7289530246200684,3.459768532008179,0.2663807898841978,645,53301,3.562444468624388,19.101371879348623,15.538927410724234,1.8793436398949483,10.076800374262064,8.197456734367115,1.8597692549134144,645,53301,31.498862142718004,34.6081449377374,3.1092827950193995,16.617013051912473,18.257294296130965,1.6402812442184924,16.44393783362004,645,53301,48.756597772499624,49.75487859813765,0.9982808256380358,25.721215511899835,26.24785185304577,0.5266363411459345,25.453315079038568,645,53301,57.59133873580712,59.038410030914974,1.4470712951078544,30.381923737878907,31.14531647533416,0.763392737455252,30.065479496868203,645,53301,57.59133873580712,30.381923737878907,48.756597772499624,25.721215511899835,3.562444468624388,1.8793436398949483,0.5102604900923243,0.26918449261188976,ok
roscoff,Roscoff France,roscoff-france-refmar.csv,48.718,-3.9657,36,0.7302442849046487,0.090851899639682,roscoff_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.6185832324786201,4.85699987411499,True,DeltaDTM_v1_1_N48W004.tif;DeltaDTM_v1_1_N48W005.tif,10.0,-4.033778052977031,48.67278141335215,-3.8976219470229694,48.76321858664786,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N48W004.tif;DeltaDTM_v1_1_N48W005.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.96395199063568,28.137181526188073,10.160187074789476,16077,44532,115208,14189,8.96372324846243,True,False,0.01865418940757328,0.01865418940757328,0.0,0.0018953005410950077,0.0018953005410950077,0.0,0.0018772051843521293,1117,115194,0.18037318408684738,0.18037318408684738,0.0,0.0183262529359781,0.0183262529359781,0.0,0.018151283279479635,1117,115194,0.5722975282773195,0.5722975282773195,0.0,0.058146499497371856,0.058146499497371856,0.0,0.05759134656571773,1117,115194,1.343718797005927,1.343718797005927,0.0,0.13652434353491283,0.13652434353491283,0.0,0.13522087917831838,1117,115194,2.432350616713291,2.525655019587173,0.09330440287388213,0.24713137297286591,0.2566112748538676,0.009479901881001673,0.24477188947178607,1117,115194,4.659251524282719,4.746331909882412,0.08708038559969275,0.4733886711521045,0.4822362012344813,0.00884753008237682,0.4688689991017892,1117,115194,7.502025463168319,7.638863192204022,0.1368377290357012,0.762219821456243,0.7761227907151638,0.013902969258920761,0.7549425378346305,1117,115194,7.502025463168319,0.762219821456243,4.659251524282719,0.4733886711521045,1.343718797005927,0.13652434353491283,0.5722975282773195,0.058146499497371856,ok
boulogne-sur-mer,Boulogne Sur Mer,boulogne-sur-mer-france-refmar.csv,50.727,1.5777,36,0.7243652719585156,0.1483994452950236,boulogne_sur_mer_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.8011007337990727,5.7129998207092285,True,DeltaDTM_v1_1_N50E001.tif,10.0,1.5067451601419124,50.68178141335214,1.6486548398580878,50.77221858664785,DeltaDTM:DeltaDTM_v1_1_N50E001.tif,DeltaDTM_v1_1_N50E001.tif,EPSG:4326,"(0.00041666666666666664, 0.0002777777777777778)",-9999.0,101.05424988291117,47.09918892934154,9.58706461547738,10548,51819,59347,34717,31.554606119575844,True,False,1.5355767217785088,1.5355767217785088,0.0,0.14721673253713496,0.14721673253713496,0.0,0.14568089190480463,703,59323,2.7871165380897747,2.7871165380897747,0.0,0.26720266341532295,0.26720266341532295,0.0,0.2644150678718841,703,59323,3.5266199324332645,3.5266199324332645,0.0,0.33809933166468187,0.33809933166468187,0.0,0.33457210563279466,703,59323,4.095533255093983,4.105011050619044,0.00947779552506115,0.39264141951422427,0.3935500618953347,0.000908642381110436,0.38854518238388513,703,59323,4.626529832312554,4.636007627837614,0.00947779552506115,0.4435484044781418,0.44445704685925225,0.000908642381110436,0.4389210795113213,703,59323,5.10065766044858,5.129101068212773,0.02844340776419254,0.4890033457215022,0.4917302336026991,0.002726887881196849,0.48390181144098066,703,59323,5.7453721303161,5.830722008591461,0.08534987827536089,0.5508125385330338,0.5589950865125239,0.00818254797949014,0.5450661789793556,703,59323,5.7453721303161,0.5508125385330338,5.10065766044858,0.4890033457215022,4.095533255093983,0.39264141951422427,3.5266199324332645,0.33809933166468187,ok
dieppe,Dieppe France,dieppe-france-refmar.csv,49.929,1.0845,36,0.7054409589991582,0.1277627317715805,dieppe_.7z,True,True,True,True,True,True,included in baseline 30-station subset,0.5368500847947633,6.14300012588501,True,DeltaDTM_v1_1_N49E001.tif,10.0,1.0147267826657234,49.883781413352146,1.1542732173342767,49.97421858664786,DeltaDTM:DeltaDTM_v1_1_N49E001.tif,DeltaDTM_v1_1_N49E001.tif,EPSG:4326,"(0.0002777777777777778, 0.0002777777777777778)",-9999.0,100.95901668818104,54.35770767135487,11.34406031758117,18397,88148,75504,65241,40.23258233549594,True,False,0.02175569529176874,0.03262848678043757,0.010872791488668826,0.0024679791964074124,0.0037013952210868356,0.0012334160246794232,0.0024445356911804504,785,75181,0.28824583214004884,0.3045568723807373,0.01631104024068847,0.03269878106088091,0.034549115304209545,0.001850334243328637,0.0323881730760843,785,75181,0.6852241454935196,0.7124103956035402,0.027186250110020696,0.07773224037541501,0.08081626498598424,0.003084024610569225,0.07699385644325009,785,75181,0.9571387481626494,1.0223798342235286,0.06524108606087926,0.10857839691451228,0.11597938506910346,0.007400988154591184,0.10754700320612692,785,75181,1.2018604442340832,1.3812595661709774,0.1793991219368944,0.13633977372706338,0.15669091832879567,0.02035114460173229,0.13504467277861698,785,75181,1.3976417318057535,1.957541848293314,0.5599001164875607,0.15854932107973072,0.22206472801228683,0.06351540693255611,0.15704325010357556,785,75181,1.7130488878790626,4.859956134370173,3.1469072464911108,0.19432929911065427,0.5513163552909386,0.3569870561802843,0.19248335164639516,785,75181,1.7130488878790626,0.19432929911065427,1.3976417318057535,0.15854932107973072,0.9571387481626494,0.10857839691451228,0.6852241454935196,0.07773224037541501,ok
