station_id,station,terrain_metric,four_neighbour_value,eight_neighbour_value,eight_minus_four,four_neighbour_top20,eight_neighbour_top20,membership_change
boulogne-sur-mer,Boulogne Sur Mer,conditional_connectivity_pct,99.79502138116156,99.79502138116156,0.0,True,True,unchanged
dieppe,Dieppe France,conditional_connectivity_pct,85.82272706817814,87.00387820781812,1.1811511396399794,False,False,unchanged
immingham-p026-uk,Immingham P026 Uk,conditional_connectivity_pct,2.013509096440562,69.89246895615557,67.87895985971501,False,False,unchanged
aberdeen-p038-uk,Aberdeen,conditional_connectivity_pct,83.98080176246037,84.64529284186644,0.6644910794060621,False,False,unchanged
millport-p049-uk,Millport P049 Uk,conditional_connectivity_pct,84.63258446884353,95.73637482550338,11.103790356659843,False,False,unchanged
holyhead-p054-uk,Holyhead P054 Uk,conditional_connectivity_pct,71.68762356544609,76.78625747428912,5.098633908843027,False,False,unchanged
sheerness-p015-uk,Sheerness,conditional_connectivity_pct,93.41160879363758,94.70475191674896,1.2931431231113777,False,False,unchanged
heysham-p050-uk,Heysham P050 Uk,conditional_connectivity_pct,99.10250709384016,99.40162714143476,0.29912004759459876,False,True,entered_under_8n
northshields-p032-uk,Northshields P032 Uk,conditional_connectivity_pct,76.42094183067314,81.7052222352207,5.284280404547559,False,False,unchanged
whitby-p174-uk,Whitby P174 Uk,conditional_connectivity_pct,61.04020880311484,65.16098224290234,4.120773439787499,False,False,unchanged
dover-p012-uk,Dover P012 Uk,conditional_connectivity_pct,93.87847216042358,94.55871236864893,0.6802402082253423,False,False,unchanged
ullapool-p043-uk,Ullapool P043 Uk,conditional_connectivity_pct,98.96995129129566,99.3134265868425,0.3434752955468383,False,False,unchanged
newhaven-p011-uk,Newhaven P011 Uk,conditional_connectivity_pct,64.71010033444385,68.66607390836798,3.955973573924126,False,False,unchanged
calais,Calais France,conditional_connectivity_pct,76.72140825047491,84.46469766700835,7.743289416533443,False,False,unchanged
ilfracombe-p061-uk,Ilfracombe P061 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
felixstowe-p204-uk,Felixstowe P204 Uk,conditional_connectivity_pct,96.24682215216916,97.62054256597622,1.3737204138070638,False,False,unchanged
leith-p034-uk,Leith P034 Uk,conditional_connectivity_pct,82.8235243280048,88.88509720257721,6.06157287457242,False,False,unchanged
tobermory-p223-uk,Tobermory P223 Uk,conditional_connectivity_pct,99.44849059880198,100.0,0.5515094011980182,True,True,unchanged
cromer-p183-uk,Cromer P183 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
avonmouth-p060-uk,Avonmouth P060 Uk,conditional_connectivity_pct,97.12348022704955,97.12348022704955,0.0,False,False,unchanged
hinkleypoint-p003-uk,Hinkleypoint P003 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
mumbles-p932-uk,Mumbles P932 Uk,conditional_connectivity_pct,93.82987075432092,93.82987075432092,0.0,False,False,unchanged
devonport-p002-uk,Devonport P002 Uk,conditional_connectivity_pct,95.60480730816704,96.31392562126985,0.709118313102806,False,False,unchanged
weymouth-p991-uk,Weymouth P991 Uk,conditional_connectivity_pct,59.202363772065695,90.60592506415443,31.40356129208874,False,False,unchanged
barmouth-p923-uk,Barmouth P923 Uk,conditional_connectivity_pct,87.94606964037398,94.461396182608,6.515326542234021,False,False,unchanged
portsmouth-p008-uk,Portsmouth P008 Uk,conditional_connectivity_pct,88.82605635448317,91.14852227830262,2.3224659238194505,False,False,unchanged
malin-head-834a-ireland,Malin Head 834a,conditional_connectivity_pct,99.42103633414617,99.80701436988848,0.38597803574231193,True,True,unchanged
kinlochbervi-p918-uk,Kinlochbervi P918 Uk,conditional_connectivity_pct,94.51192522722904,95.76353006961808,1.2516048423890425,False,False,unchanged
porterin-p919-uk,Porterin P919 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
workington-p217-uk,Workington P217 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
sthelier-p074-uk,Sthelier P074 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
gladstone-p234-uk,Gladstone P234 Uk,conditional_connectivity_pct,66.39638158905643,68.29363063751688,1.897249048460452,False,False,unchanged
llandudno-p007-uk,Llandudno P007 Uk,conditional_connectivity_pct,42.31962968125141,42.31962968125141,0.0,False,False,unchanged
portellen-p202-uk,Portellen P202 Uk,conditional_connectivity_pct,99.2873943613343,99.2873943613343,0.0,False,False,unchanged
saint-malo,Saint Malo France,conditional_connectivity_pct,68.4587353856078,68.4587353856078,0.0,False,False,unchanged
newport-p057-uk,Newport P057 Uk,conditional_connectivity_pct,90.52795073354658,93.15977204376496,2.6318213102183847,False,False,unchanged
portrush-p935-uk,Portrush P935 Uk,conditional_connectivity_pct,82.62697056615141,82.62697056615141,0.0,False,False,unchanged
bangor-p662-uk,Bangor P662 Uk,conditional_connectivity_pct,100.0,100.0,0.0,True,True,unchanged
stmarys-p231-uk,Stmarys P231 Uk,conditional_connectivity_pct,96.02959215253112,96.07013148359484,0.040539331063712325,False,False,unchanged
bournemouth-p988-uk,Bournemouth P988 Uk,conditional_connectivity_pct,81.18308756933216,81.37924723297526,0.1961596636431011,False,False,unchanged
concarneau,Concarneau France,conditional_connectivity_pct,98.8214151161272,99.2143078095689,0.392892693441695,False,False,unchanged
le-crouesty,Le Crouesty France,conditional_connectivity_pct,35.6050806576643,36.283705596005404,0.6786249383411018,False,False,unchanged
morayfirth-p207-uk,Morayfirth P207 Uk,conditional_connectivity_pct,92.63670134416034,92.96393649421394,0.32723515005359616,False,False,unchanged
harwich-p022-uk,Harwich P022 Uk,conditional_connectivity_pct,90.9411678320632,93.05729350306068,2.1161256709974765,False,False,unchanged
portbury-p341-uk,Portbury P341 Uk,conditional_connectivity_pct,97.61088741972566,97.61088741972566,0.0,False,False,unchanged
