station_id,station,lat,lon,coast_rp_rp10_m,match_dist_km,window_width_km,terrain_source,terrain_tiles,mask_outside_support_cells,official_clipped_255_cells,coastal_sector,eta_m,neighbours,seed_rule,seed_resolved,seed_status,elevation_offset_m,window_area_km2,reference_land_area_km2,below_area_km2,connected_area_km2,unconnected_below_area_km2,below_reference_land_pct,conditional_connectivity_pct,connected_reference_land_pct,reference_land_window_pct,below_window_pct,connected_window_pct,below_cells,connected_cells
gladstone-p234-uk,Gladstone P234 Uk,53.45,-3.018,5.577000141143799,0.7239068768526228,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N53W003.tif;DeltaDTM_v1_1_N53W004.tif,326,0,British-North-Sea,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.57347215196819,67.84176121368718,0.209740380324684,0.13926002326671544,0.07048035705796857,0.309161166473916,66.39638158905643,0.2052718278171993,67.45492599795814,0.2085444360594042,0.13846595954874782,369.0,245.0
llandudno-p007-uk,Llandudno P007 Uk,53.332,-3.8252,5.040999889373779,0.5884438931502196,10.0,DeltaDTM:DeltaDTM_v1_1_N53W004.tif,DeltaDTM_v1_1_N53W004.tif,0,0,British-North-Sea,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.57373323262554,30.34735475753791,0.2505218097024591,0.10601990213685004,0.14450190756560904,0.8255144862015775,42.31962968125141,0.34935467352559285,30.174235142832902,0.24909268220461286,0.1054151006720886,293.0,124.0
portellen-p202-uk,Portellen P202 Uk,55.627,-6.1901,1.437000036239624,0.0690480110244961,10.0,DeltaDTM:DeltaDTM_v1_1_N55W007.tif,DeltaDTM_v1_1_N55W007.tif,0,0,Atlantic-Celtic,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.61469995731873,58.84918077137918,0.5664266424889235,0.5623902542956426,0.004036388193280893,0.9625055694307991,99.2873943613343,0.9556467004705637,58.489644948842766,0.5629660901729117,0.5589543620705636,701.0,696.0
saint-malo,Saint Malo France,48.64100000000001,-2.0281,7.427999973297119,0.1294324044256098,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N48W002.tif;DeltaDTM_v1_1_N48W003.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.49550180888089,55.0454178051336,0.2678105496546696,0.18333971552283201,0.08447083413183759,0.48652650907791506,68.4587353856078,0.33306989543048493,54.77401158692377,0.2664900864557929,0.1824357431156487,425.0,291.0
newport-p057-uk,Newport P057 Uk,51.55,-2.9874,8.60200023651123,0.7106021951361563,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N51W003.tif;DeltaDTM_v1_1_N51W004.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.56810969649192,68.87688619496161,0.11273802293186252,0.10205942185773095,0.010678601074131572,0.1636804872577259,90.52795073354658,0.1481765908651031,68.48780036020129,0.11210116534167602,0.10148288773224406,190.0,172.0
portrush-p935-uk,Portrush P935 Uk,55.207,-6.6568,2.005000114440918,0.4513471141496154,10.0,DeltaDTM:DeltaDTM_v1_1_N55W007.tif,DeltaDTM_v1_1_N55W007.tif,0,0,Atlantic-Celtic,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.62541708859715,42.1902055451467,0.47053081164605204,0.3887853552434568,0.08174545640259523,1.1152607709923303,82.62697056615141,0.9215061889836662,41.92798078839237,0.4676063218021409,0.38636893788091825,576.0,476.0
bangor-p662-uk,Bangor P662 Uk,54.665,-5.6695,2.615000009536743,2.8109575972725023,10.0,DeltaDTM:DeltaDTM_v1_1_N54W006.tif,DeltaDTM_v1_1_N54W006.tif,0,0,Atlantic-Celtic,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.64161557450478,57.31495510644673,0.9127146371586176,0.9127146371586176,0.0,1.5924545966467245,100.0,1.5924545966467245,56.94955787351862,0.9068958521268339,0.9068958521268339,1103.0,1103.0
stmarys-p231-uk,Stmarys P231 Uk,49.918,-6.3164,3.371000051498413,0.4687108841051639,10.0,DeltaDTM:DeltaDTM_v1_1_N49W007.tif,DeltaDTM_v1_1_N49W007.tif,0,0,Atlantic-Celtic,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.52991635091848,15.979316069220204,3.031464804085203,2.9111032876105467,0.12036151647465632,18.971179936320887,96.02959215253111,18.217946719371763,15.895085412626239,3.0154852546612174,2.895758191470881,4936.0,4740.0
bournemouth-p988-uk,Bournemouth P988 Uk,50.714,-1.8749,1.3949999809265137,0.8253959847359706,10.0,DeltaDTM:DeltaDTM_v1_1_N50W002.tif,DeltaDTM_v1_1_N50W002.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.43587738147514,52.337798643438674,0.4621709650919621,0.3752046593106351,0.08696630578132697,0.8830538866194789,81.18308756933216,0.7168904100586826,52.11066006288715,0.4601652090283896,0.3735763246091178,510.0,414.0
concarneau,Concarneau France,47.874,-3.9072,3.0350000858306885,1.3732495120914947,10.0,DeltaDTM:DeltaDTM_v1_1_N47W004.tif,DeltaDTM_v1_1_N47W004.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.55409526279,68.20685544952401,0.6516472499996259,0.6439670340149576,0.007680215984668282,0.9553984650148146,98.82141511612721,0.9441382831253974,67.83100705274201,0.6480564001859879,0.6404185054144257,1018.0,1006.0
le-crouesty,Le Crouesty France,47.543,-2.8952,3.13100004196167,0.1991009900528072,10.0,DeltaDTM:DeltaDTM_v1_1_N47W003.tif,DeltaDTM_v1_1_N47W003.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.56509893590558,27.099663445013594,1.233261056241182,0.4391035937942356,0.7941574624469465,4.5508353221563915,35.6050806576643,1.62032858705126,26.947384064411214,1.2263310724003682,0.4366361674581507,1915.0,682.0
morayfirth-p207-uk,Morayfirth P207 Uk,57.599,-4.0022,2.990000009536743,0.7044882331703156,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N57W004.tif;DeltaDTM_v1_1_N57W005.tif,0,0,British-North-Sea,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.6601829074117,37.755046808422826,1.562580698158977,1.447523214615027,0.11505748354394996,4.138733309186041,92.63670134416034,3.8339860150619574,37.507429172019606,1.5523324645617378,1.4380295890645005,3056.0,2831.0
harwich-p022-uk,Harwich P022 Uk,51.947,1.2845,3.861000061035156,0.4766645919401322,10.0,DeltaDTM:DeltaDTM_v1_1_N51E001.tif,DeltaDTM_v1_1_N51E001.tif,0,0,eastern-Channel-southern-North-Sea,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.64631501729704,58.21849723967189,14.257789755739791,12.966200510910035,1.2915892448297566,24.49013703848077,90.94116783206319,22.271616626467065,57.84463865335405,14.166231275620426,12.882936159840197,16163.0,14698.0
portbury-p341-uk,Portbury P341 Uk,51.5,-2.7285,8.73799991607666,0.4121404730238386,10.0,DeltaDTM:DeltaDTM_v1_1_N51W003.tif,DeltaDTM_v1_1_N51W003.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_context_ocean_connected_river,0.0,100.48455182434111,58.34741526792888,0.2236336336722955,0.21829077439650604,0.005342859275789452,0.38327941802628146,97.61088741972566,0.37412244123261323,58.06605513843269,0.22255523820540452,0.21723814301137964,251.0,245.0
